authorID,rank,name,year,fellow,compareAuthorID,deviation,hIndex,CorePaperCount,CoreCitationCount,CorehIndex,PaperCount,CitationCount
2055247794,14728,A. El Abbadi,0,True,0,0.0,31,13,493,10,97,3270
1965004193,13379,Aaron Hertzmann,2018,True,0,0.0,57,93,9152,38,197,15984
2129619966,14525,Aarti Gupta,2017,True,0,0.0,41,123,3060,31,248,5526
1985629368,13042,Abigail Sellen,2016,True,0,0.0,66,118,6478,35,321,15832
2115569417,13688,Abraham Kandel,1998,True,0,0.0,43,201,5648,32,382,9217
2251809919,13220,Abraham Silberschatz,1996,True,0,0.0,55,148,8211,43,264,13548
2136484952,13759,Adam Finkelstein,2014,True,0,0.0,46,83,7617,36,130,9484
2132461468,12835,Adam Smith,2020,True,0,0.0,69,178,6253,42,389,23339
2791155272,16367,Adele Goldberg,1994,True,0,0.0,6,13,369,6,16,373
2201755339,11381,Adi Shamir,2020,True,0,0.0,81,158,30693,54,309,63949
457026902,14003,Adnan Darwiche,2018,True,0,0.0,46,212,8127,43,269,9508
2663512350,15526,Adolfo Guzman,2002,True,0,0.0,5,18,376,5,27,457
2213385919,12150,Adrian Perrig,2016,True,0,0.0,81,270,31346,70,399,45194
2110155496,13822,Ahmed E. Hassan,2022,True,0,0.0,68,216,9606,57,334,14683
2057816297,13431,Ahmed K. Elmagarmid,0,True,0,0.0,56,156,7083,39,302,16516
1208251994,13936,Ahmed Sameh,1999,True,0,0.0,39,128,2722,28,253,4767
2228514421,14089,Aidong Zhang,2017,True,0,0.0,39,327,6502,35,451,8416
660900409,14314,Akinori Yonezawa,1999,True,0,0.0,32,148,2993,27,241,4349
2000084407,13619,Alan Bundy,2014,True,0,0.0,39,551,8968,38,645,9686
2472388376,13690,Alan Edelman,2020,True,0,0.0,38,113,7482,28,188,12164
1970116039,13486,Alan H. Barr,1995,True,0,0.0,32,40,5584,17,73,9452
2443838674,16515,Alan Kay,2008,True,0,0.0,18,14,777,13,29,1130
727408494,15534,Alan W. Biermann,2000,True,0,0.0,18,52,609,16,67,1014
2743143419,15106,Albert G. Greenberg,2006,True,0,0.0,19,51,1160,15,63,1583
2250310737,14057,Albert R. Meyer,2000,True,0,0.0,31,72,2449,20,123,4748
681596721,12014,Alberto Sangiovanni-Vincentelli,0,True,0,0.0,92,591,19723,71,1056,39038
2110739081,13666,Alec Wolman,2018,True,0,0.0,35,31,1338,13,93,8295
2067453598,13147,Alex Aiken,2008,True,0,0.0,71,218,11604,61,316,17081
2112598219,13734,Alex C. Snoeren,2018,True,0,0.0,45,100,6734,39,173,8368
1459957267,14331,Alex Pothen,2022,True,0,0.0,27,69,2996,18,135,4420
2115607830,13244,Alexander L. Wolf,2006,True,0,0.0,47,143,5619,34,279,12365
2115388567,13328,Alexander Vardy,2017,True,0,0.0,51,127,6200,35,312,12248
2244150349,13881,Alfons Kemper,2022,True,0,0.0,46,320,7381,43,391,8486
2380581373,11817,Alfred V. Aho,1996,True,0,0.0,48,142,29950,46,151,30292
2105930983,14213,Alfred Z. Spector,2006,True,0,0.0,22,47,1302,18,60,1969
2121878995,13918,Alistair Sinclair,2012,True,0,0.0,36,46,2063,15,154,7487
2009650199,14353,Alla Sheffer,2021,True,0,0.0,49,79,3560,32,145,7227
2130144971,13682,Allan Borodin,2014,True,0,0.0,36,130,7277,33,169,8196
2293769500,14801,Allan Gottlieb,2004,True,0,0.0,17,63,774,13,71,1591
935383222,13691,Allison Druin,2016,True,0,0.0,45,168,7760,42,252,9176
2147783234,13337,Alok Choudhary,2009,True,0,0.0,60,532,10870,52,705,16648
2154833104,12932,Alon Halevy,0,True,0,0.0,69,110,13102,47,234,22880
2274593112,15074,Ambuj Goyal,2002,True,0,0.0,23,16,757,9,39,1787
295064773,12344,Amin Vahdat,2011,True,0,0.0,80,229,22560,63,368,32474
2171343426,12267,Amir Pnueli,2007,True,0,0.0,84,188,16886,54,354,34407
2295682018,12512,Amit P. Sheth,0,True,0,0.0,89,595,24853,74,841,33666
2159933393,12609,Amit Sahai,2018,True,0,0.0,76,110,6569,22,389,34287
2893523298,16325,Amit Sheth,2020,True,0,0.0,10,45,122,7,102,467
1577021311,12836,Amos Fiat,2021,True,0,0.0,50,108,7867,31,193,14575
2120785847,13777,Amr El Abbadi,2010,True,0,0.0,51,196,5912,39,318,9681
2167092868,13708,Anand Sivasubramaniam,2017,True,0,0.0,48,232,7315,43,331,10037
2282754113,13105,Anant Agarwal,2007,True,0,0.0,62,177,12128,54,267,14793
2024002627,14291,Anastasia Ailamaki,2015,True,0,0.0,43,160,4081,34,235,7345
2005108218,14449,Andreas Moshovos,2017,True,0,0.0,36,99,3906,31,136,5555
2106620385,13582,Andreas Zeller,2010,True,0,0.0,56,194,8586,39,314,14157
2614356407,13747,Andrew A. Chien,2004,True,0,0.0,42,168,4023,31,260,8062
2141746463,13938,Andrew C. Myers,0,True,0,0.0,47,124,7092,40,181,9803
2101841271,13908,Andrew D. Gordon,2020,True,0,0.0,53,132,3977,37,234,11266
2165119604,14814,Andrew M. Pitts,2012,True,0,0.0,30,94,3591,27,128,4402
2131293038,12042,Andrew McCallum,0,True,0,0.0,99,346,32664,81,477,54587
2112376960,16478,Andrew Myers,2013,True,0,0.0,11,12,97,6,39,813
2068854845,12917,Andrew S. Tanenbaum,1996,True,0,0.0,59,278,14161,56,341,15733
2130754085,12677,Andrew Tomkins,2020,True,0,0.0,58,72,2415,21,240,22691
2129291095,13093,Andrew V. Goldberg,2009,True,0,0.0,59,125,9452,45,204,14398
2120329599,13768,Andrew W. Appel,1998,True,0,0.0,48,210,8122,44,243,8992
2149961428,13571,Andries van Dam,1994,True,0,0.0,23,55,1324,16,115,4999
2202017631,14743,André Seznec,0,True,0,0.0,33,105,2474,26,161,3507
299775663,13230,Angelos D. Keromytis,0,True,0,0.0,62,252,10020,51,398,16318
2162010601,11062,Anil K. Jain,2003,True,0,0.0,164,742,120831,138,1070,150955
2105257805,14219,Anita K. Jones,1996,True,0,0.0,14,17,700,11,27,1544
227075345,14231,Anne Condon,2010,True,0,0.0,39,112,4190,28,162,6506
699770294,13328,Anne-Marie Kermarrec,2016,True,0,0.0,45,169,3236,28,332,14759
2780618798,15978,Anthony C. Hearn,2006,True,0,0.0,11,15,284,9,19,418
2199033490,14862,Anthony I. Wasserman,1996,True,0,0.0,21,73,1742,18,100,1956
2534974593,13672,Anthony Ralston,1994,True,0,0.0,17,43,3518,12,59,3879
2479350462,14541,Antonio Gonzalez,2020,True,0,0.0,42,112,3368,29,183,6630
2421154409,13993,Antonio González,0,True,0,0.0,48,261,5553,39,371,8552
2101398122,13433,Aravind K. Joshi,1998,True,0,0.0,55,175,7297,37,280,13255
2128242943,13730,Aravind Srinivasan,2014,True,0,0.0,50,108,2632,29,282,10397
2132849971,13338,Arie E. Kaufman,2009,True,0,0.0,65,364,10798,56,474,13832
2169735298,13886,Arnold L. Rosenberg,0,True,0,0.0,41,177,2469,29,291,5199
2088689873,13050,Arvind Krishnamurthy,2020,True,0,0.0,73,185,10469,52,413,20588
2240333828,13193,Ashutosh Sabharwal,2022,True,0,0.0,51,233,11224,40,363,14208
2135728993,14395,Assaf Schuster,2015,True,0,0.0,42,156,4142,36,287,6008
31335080,12545,Avi Wigderson,2018,True,0,0.0,72,102,3082,27,431,25818
2137000917,12639,Avrim Blum,2007,True,0,0.0,71,237,21473,63,310,25028
1227273176,14190,Axel van Lamsweerde,0,True,0,0.0,29,62,6058,25,81,6716
2149857775,11411,Azriel Rosenfeld,1994,True,0,0.0,83,384,22922,63,653,39771
2236620033,13437,B. Chandrasekaran,1996,True,0,0.0,44,146,6767,36,200,8905
336558674,13509,Baba C. Vemuri,2009,True,0,0.0,44,214,9134,40,300,11291
117387042,13776,Babak Falsafi,2015,True,0,0.0,53,160,7678,44,213,10965
2153421060,13901,Baining Guo,2011,True,0,0.0,59,155,6521,49,255,10910
2108719851,13382,Balaji Prabhakar,2017,True,0,0.0,44,89,5544,32,159,12270
2502988700,16185,Bantwal R. Rau,2002,True,0,0.0,15,8,215,7,21,595
2139647612,13995,Barbara G. Ryder,0,True,0,0.0,47,136,6123,42,177,7396
328532754,13524,Barbara J. Grosz,2003,True,0,0.0,40,83,9644,31,162,11477
2084056563,12593,Barbara Liskov,1996,True,0,0.0,66,166,13304,58,218,20533
2068686281,12369,Barry Boehm,1997,True,0,0.0,63,425,28573,59,554,30449
1966117383,13110,Bart Selman,2012,True,0,0.0,60,154,8973,39,283,18848
2155251401,13531,Barton P. Miller,2001,True,0,0.0,46,173,6729,38,249,8633
2242179040,14186,Batya Friedman,2021,True,0,0.0,42,75,5402,28,134,7713
2047212534,15107,Bella Bose,2004,True,0,0.0,25,94,1178,17,155,2457
668764113,11936,Ben Shneiderman,1997,True,0,0.0,106,487,37970,84,787,54380
2166435812,12663,Ben Y. Zhao,2021,True,0,0.0,62,161,14047,43,253,21995
2037466936,13487,Beng Chin Ooi,2011,True,0,0.0,66,216,7255,46,429,15973
1988947184,13660,Benjamin C. Pierce,0,True,0,0.0,57,175,8498,37,290,13352
688151781,14233,Benjamin W. Wah,2004,True,0,0.0,33,193,3850,27,266,5853
2395715331,14930,Bernard A. Galler,1994,True,0,0.0,12,56,615,11,62,686
2076086827,13226,Bernard Chazelle,1996,True,0,0.0,62,247,13331,58,281,15667
1989269690,13626,Bernhard Nebel,2021,True,0,0.0,49,175,5245,36,307,9984
2224599527,15866,Bernhard Schoelkopf,2017,True,0,0.0,20,8,166,4,61,1581
1620943014,11980,Bernt Schiele,2021,True,0,0.0,112,423,32866,91,614,52774
2161925446,13195,Bertrand Meyer,2008,True,0,0.0,44,364,13570,39,451,14580
2298201484,13757,Bhavani Thuraisingham,2018,True,0,0.0,49,487,5301,39,696,8770
2289360256,13288,Bill Curtis,2022,True,0,0.0,31,68,5854,24,88,11038
2244698799,12564,Bing Liu,2015,True,0,0.0,90,317,33058,75,475,44134
179039431,13168,Bjarne Stroustrup,1994,True,0,0.0,24,119,9369,24,135,9702
2199786071,13801,Boaz Barak,2022,True,0,0.0,54,176,7538,46,255,11967
2315546843,13524,Bonnie Berger,2003,True,0,0.0,62,256,10140,48,393,19165
2141255014,14022,Bonnie J. Dorr,2020,True,0,0.0,39,201,5978,31,273,7446
2117127927,12733,Brad A. Myers,2005,True,0,0.0,75,334,16551,67,473,22238
2131229705,12480,Brent Waters,2021,True,0,0.0,74,92,12199,30,273,38002
2178752965,14287,Brian Levine,2020,True,0,0.0,60,84,6421,36,203,13976
2157465969,13451,Brian Neil Levine,0,True,0,0.0,48,94,5754,31,132,12813
2029293694,13088,Brian Randell,2008,True,0,0.0,36,215,4343,28,330,11171
302009331,14476,Bronis R. de Supinski,2022,True,0,0.0,41,74,2114,22,198,5389
2134251575,15906,Bruce Croft,1997,True,0,0.0,9,8,74,3,23,1224
3192559960,17578,Bruce Davie,2009,True,0,0.0,11,5,97,4,19,281
2654641794,17593,Bruce Lindsay,1994,True,0,0.0,6,12,96,3,20,253
731745793,13655,Bruce M. Maggs,2018,True,0,0.0,45,74,3169,23,195,9433
2183038711,13994,Bruce R. Donald,2009,True,0,0.0,51,208,5920,46,252,7814
2188516072,17337,Bryant W. York,2006,True,0,0.0,7,5,11,1,21,186
2110661079,14652,Bud Mishra,2007,True,0,0.0,29,118,1674,21,235,3296
2717655333,15768,Burton Smith,1994,True,0,0.0,19,21,258,5,53,1385
1785551945,12181,Butler W. Lampson,1994,True,0,0.0,57,138,8650,38,203,14096
2132561488,15774,C. Dianne Martin,1999,True,0,0.0,13,64,575,11,85,802
2658529826,17047,C. Gordon Bell,1994,True,0,0.0,3,15,126,3,15,126
3207907553,14144,C. J. Van Rijsbergen,2003,True,0,0.0,8,7,559,4,13,1417
1999182239,14472,C. J. van Rijsbergen,0,True,0,0.0,24,23,1210,12,76,2714
2124749556,12908,C. Lee Giles,0,True,0,0.0,74,363,11972,56,588,21355
2111484020,14723,Carl Ebeling,2011,True,0,0.0,26,59,1789,19,88,3299
2397557519,17626,Carl Hammer,1994,True,0,0.0,1,22,111,1,22,111
2045278166,11990,Carl Kesselman,2017,True,0,0.0,72,95,8899,32,289,44693
2233149120,14003,Carlo Ghezzi,1999,True,0,0.0,47,177,3693,31,323,7746
139773092,13456,Carlo H. Séquin,0,True,0,0.0,35,194,3866,29,265,6129
2198144429,12803,Carlo Tomasi,2016,True,0,0.0,50,118,24543,43,166,26465
2028117853,13698,Carlo Zaniolo,0,True,0,0.0,51,226,6439,44,355,8948
2182731144,14161,Carlos José Pereira de Lucena,0,True,0,0.0,37,324,3599,27,496,5896
2133227394,12918,Cathy H. Wu,2020,True,0,0.0,58,149,5054,28,323,31962
345432764,14058,Catriel Beeri,2007,True,0,0.0,35,75,4885,31,92,5679
2348351364,16845,Chak-Kuen Wong,1995,True,0,0.0,9,11,59,4,26,200
2075027297,15762,Chandra Narayanaswami,2020,True,0,0.0,16,11,281,8,39,1081
2006893438,13782,Chandrajit L. Bajaj,2009,True,0,0.0,54,301,6183,43,399,9445
16313686,13972,Chandramohan A. Thekkath,2009,True,0,0.0,33,20,1808,15,63,5157
2137029746,12271,Charles E. Leiserson,2006,True,0,0.0,56,131,25948,43,244,38535
2100283947,15256,Charles P. Thacker,1994,True,0,0.0,12,12,206,7,28,1565
2315463675,14018,Charles W. Bachman,2014,True,0,0.0,17,44,1077,16,46,1191
2146335907,12632,Charu C. Aggarwal,0,True,0,0.0,93,450,28809,77,666,37519
2152766206,13029,ChengXiang Zhai,0,True,0,0.0,77,329,18626,64,469,25646
2099764636,13312,Chenyang Lu,2020,True,0,0.0,61,217,9586,49,320,16280
396576954,15849,Cherri M. Pancake,2001,True,0,0.0,13,52,597,10,71,843
2111630871,15396,Chien-Ming Chen,0,True,0,0.0,25,71,988,15,179,2100
2168176072,12255,Chih-Jen Lin,2015,True,0,0.0,60,109,60279,46,195,71979
2311529153,13848,Chris S. Wallace,1995,True,0,0.0,29,38,4504,20,78,5503
2250947825,13866,Christian Cachin,2019,True,0,0.0,42,161,5716,37,212,8181
2187435788,15333,Christian Damsgaard Jensen,0,True,0,0.0,19,83,787,14,134,1685
2159644763,13150,Christian S. Jensen,2011,True,0,0.0,72,369,12188,57,599,20063
2156811675,13892,Christine L. Borgman,2013,True,0,0.0,42,309,6426,35,377,7637
84450470,12937,Christophe Diot,2005,True,0,0.0,66,122,10227,43,250,18124
2198983026,11809,Christos Faloutsos,2010,True,0,0.0,117,413,31034,86,824,64947
2220829341,12008,Christos H. Papadimitriou,0,True,0,0.0,109,280,27883,74,566,49307
713250648,13368,Christos Kozyrakis,2016,True,0,0.0,66,161,10751,53,223,16080
2644649439,14803,Christos Papadimitriou,2001,True,0,0.0,33,38,658,13,221,5048
229573375,13189,Claire Cardie,2019,True,0,0.0,65,190,11598,52,268,17086
2163169701,14165,Clarence A. Ellis,1998,True,0,0.0,23,62,4007,16,83,4970
2142468959,13623,Cliff B. Jones,1995,True,0,0.0,40,260,7277,30,367,9185
2281900866,14780,Clifford A. Lynch,2017,True,0,0.0,22,85,1949,19,105,2355
2148836898,13561,Clifford Stein,2012,True,0,0.0,45,71,858,14,253,14048
2090235954,14527,Constantinos Daskalakis,2022,True,0,0.0,42,178,4582,35,251,6026
2237799081,14340,Cordell Green,1994,True,0,0.0,16,27,1189,15,40,1646
2134830209,12560,Corinna Cortes,2022,True,0,0.0,42,113,34778,37,146,36028
2130341195,13883,Cormac Flanagan,2020,True,0,0.0,48,126,8667,42,158,9792
1991211814,13289,Craig A. Knoblock,0,True,0,0.0,59,246,8928,49,370,13518
2060802895,13369,Craig Boutilier,2012,True,0,0.0,60,214,12645,53,303,15771
2248009761,14107,Craig Gotsman,2022,True,0,0.0,48,110,4454,38,186,7691
2108566742,13272,Craig Partridge,2003,True,0,0.0,37,70,4341,24,119,9891
208343995,12267,Cynthia Dwork,2015,True,0,0.0,68,189,28044,55,244,36007
2104129307,12684,Dacheng Tao,2019,True,0,0.0,119,616,24271,76,1398,55766
2195039702,13912,Dahlia Malkhi,2011,True,0,0.0,49,117,5041,37,244,8269
2144406363,14412,Dale Miller,0,True,0,0.0,42,174,4646,36,231,6009
201828038,11845,Dan Boneh,2016,True,0,0.0,111,327,53442,92,457,62964
108551919,13730,Dan Gusfield,2017,True,0,0.0,39,134,10442,36,172,11324
2130285077,14644,Dan Halperin,2018,True,0,0.0,36,148,2632,30,257,4171
2148302434,14368,Dan R. Olsen,2006,True,0,0.0,26,71,2354,24,89,3261
2122007671,12782,Dan Roth,2011,True,0,0.0,74,347,15421,66,597,22311
1986159374,12856,Dan Suciu,2011,True,0,0.0,71,253,12289,55,437,21307
2421071093,13818,Daniel A. Menascé,0,True,0,0.0,46,185,7257,42,238,8023
2421208202,13683,Daniel A. Reed,2003,True,0,0.0,50,121,3445,31,266,8066
1986498546,13098,Daniel A. Spielman,2010,True,0,0.0,52,69,6069,35,134,13545
9988965,13050,Daniel Cohen-Or,2021,True,0,0.0,85,290,15456,65,465,26348
2624621800,15155,Daniel D. McCracken,1994,True,0,0.0,10,27,593,8,42,680
2170206103,13192,Daniel J. Abadi,2020,True,0,0.0,45,63,8952,35,88,14126
250841333,13636,Daniel J. Rosenkrantz,1995,True,0,0.0,34,84,2780,18,166,5560
2120858950,14208,Daniel Jackson,2016,True,0,0.0,35,112,6279,32,140,7144
2223948068,12639,Daniela Rus,2014,True,0,0.0,94,494,20655,72,910,35576
1983290808,12643,Danny Dolev,2007,True,0,0.0,57,229,13997,49,340,17788
2148365076,14247,David A. Bader,2021,True,0,0.0,44,206,4979,38,298,6344
2098984663,11689,David A. Patterson,0,True,0,0.0,91,318,33572,65,553,63305
2316719408,13275,David A. Wood,2005,True,0,0.0,55,380,6972,32,781,29081
1983664831,14168,David B. Lomet,2002,True,0,0.0,45,136,4742,39,177,5943
2203547071,13873,David Basin,2018,True,0,0.0,46,304,6080,39,419,9863
2112153251,13525,David Brooks,2020,True,0,0.0,53,201,11228,45,295,13356
2135387429,12395,David D. Clark,2001,True,0,0.0,48,131,10729,37,222,18716
2304845016,17738,David Dewitt,0,True,0,0.0,5,12,89,2,23,276
2002613147,13318,David Eppstein,2011,True,0,0.0,59,477,10442,51,702,14567
2069733440,14086,David F. Bacon,2009,True,0,0.0,36,87,4041,29,141,5375
2003447161,12458,David Forsyth,2013,True,0,0.0,66,272,17626,55,385,25053
2256096860,12851,David Garlan,2013,True,0,0.0,62,238,15515,53,402,22216
1980295760,13166,David Gries,0,True,0,0.0,33,174,4202,26,230,9831
2135926280,14408,David Grove,0,True,0,0.0,33,30,1368,12,111,5117
427806604,12562,David Harel,1994,True,0,0.0,66,356,22283,58,421,25805
2021640924,12119,David Heckerman,2011,True,0,0.0,101,220,22262,61,524,48346
1979791317,12334,David J. DeWitt,0,True,0,0.0,79,137,14793,56,232,25628
2029723031,15405,David J. Farber,2001,True,0,0.0,12,17,474,5,34,858
2067941078,15700,David J. Kasik,2013,True,0,0.0,12,36,396,9,58,717
705603598,13594,David J. Kuck,1994,True,0,0.0,28,35,2287,19,67,4689
2222853225,12522,David K. Gifford,2011,True,0,0.0,68,165,15580,50,260,30427
2043852209,13206,David Kotz,2020,True,0,0.0,63,248,12170,56,360,14277
2148325455,12598,David L. Dill,0,True,0,0.0,66,144,10771,50,255,26255
2112308037,13190,David L. Mills,1999,True,0,0.0,30,83,4996,29,97,5513
79943208,13685,David L. Waltz,1999,True,0,0.0,26,66,3390,21,94,5591
88694571,12773,David Lorge Parnas,1994,True,0,0.0,52,211,13140,45,262,15047
2289542319,12097,David M. Blei,2015,True,0,0.0,81,191,47950,57,391,68231
2463054195,13459,David M. Mount,2022,True,0,0.0,34,112,5107,27,221,12310
2170784007,13691,David M. Nicol,2005,True,0,0.0,42,254,5268,36,354,9582
2618847259,14689,David MacQueen,1999,True,0,0.0,16,13,933,9,36,2738
2064546257,13032,David Maier,1998,True,0,0.0,59,192,6964,38,341,15562
477007165,13665,David Notkin,0,True,0,0.0,49,102,5503,36,172,9422
573397282,13225,David P. Dobkin,1997,True,0,0.0,42,76,5769,31,113,13303
2123005755,13638,David Padua,2007,True,0,0.0,52,152,4965,39,276,9064
2123940418,16541,David Parkes,2018,True,0,0.0,9,6,77,4,12,518
2963052691,14730,David Patterson,1994,True,0,0.0,29,49,1340,19,113,3857
1903060929,13082,David Peleg,2016,True,0,0.0,74,249,6787,39,584,17961
1997797362,13256,David R. Boggs,1994,True,0,0.0,8,9,531,5,14,2678
2120920645,12604,David S. Johnson,1995,True,0,0.0,49,35,7433,19,99,20034
2182166124,13623,David S. Rosenblum,2010,True,0,0.0,47,123,3448,29,228,9820
2163362677,14496,David S. Warren,2000,True,0,0.0,34,75,2551,22,138,4488
2128700811,15250,David S. Wise,2004,True,0,0.0,19,42,795,14,60,1188
2041937263,13773,David Ungar,0,True,0,0.0,37,83,5133,31,126,5922
2064270007,12584,David Wetherall,2011,True,0,0.0,71,87,13464,46,173,23672
2105831863,14718,David Williamson,2013,True,0,0.0,32,70,1543,18,132,5851
2033707519,13957,David Z. Pan,2021,True,0,0.0,43,381,6130,39,519,8036
2169649541,14106,David Zuckerman,2013,True,0,0.0,42,40,1856,17,154,6241
2131252044,12150,Dawn Song,2019,True,0,0.0,106,228,26193,77,473,49182
2127250160,11218,Deborah Estrin,2000,True,0,0.0,109,482,56818,86,699,79280
1960698960,13416,Deepak Ganesan,2021,True,0,0.0,47,109,7729,40,156,9727
668754370,12024,Demetri Terzopoulos,2007,True,0,0.0,68,241,35150,59,345,39650
2080123422,14087,Denis Zorin,2022,True,0,0.0,49,122,5507,38,207,8140
2082974086,13005,Dennis Shasha,0,True,0,0.0,66,308,9593,49,500,18732
2100396847,13389,Der-Tsai Lee,1997,True,0,0.0,47,172,8094,37,313,11085
2041783100,13465,Dexter Kozen,2003,True,0,0.0,46,257,8526,40,338,12300
2166965298,13153,Dharma P. Agrawal,1998,True,0,0.0,61,532,10285,46,743,17433
2094557653,14345,Diana Marculescu,2019,True,0,0.0,41,196,4493,35,282,6173
145047672,15464,Diane L. Souvaine,2011,True,0,0.0,21,35,359,11,100,1376
1987600604,12908,Diego Calvanese,2019,True,0,0.0,64,371,11909,57,490,23037
2231782831,12052,Dieter Fox,2020,True,0,0.0,99,163,20021,61,377,42449
194212017,12942,Dina Katabi,2013,True,0,0.0,69,195,20204,66,255,22727
54991345,15186,Dines Bjørner,0,True,0,0.0,20,141,1739,19,157,1857
2146473740,12741,Dinesh Manocha,2009,True,0,0.0,77,742,22849,70,917,28036
2196778472,12920,Divesh Srivastava,2011,True,0,0.0,74,170,6006,42,481,20888
2169544959,13316,Divyakant Agrawal,2011,True,0,0.0,65,383,12471,56,491,16104
2147025125,13639,Domenico Ferrari,2001,True,0,0.0,26,57,3427,21,86,4377
2144924319,11940,Donald A. Norman,2001,True,0,0.0,85,263,44513,69,352,51231
2137000881,11701,Donald E. Knuth,1994,True,0,0.0,76,273,37544,66,347,47647
2474479974,14891,Donald E. Thomas,2007,True,0,0.0,24,65,1705,21,95,2145
2242617642,13359,Donald Kossmann,2010,True,0,0.0,51,162,6362,37,295,13102
2086033821,12939,Donald P. Greenberg,0,True,0,0.0,58,85,6487,34,170,12633
2003993865,15723,Donald R. Slutz,1994,True,0,0.0,9,4,41,2,11,571
290533546,14569,Donald W. Loveland,2000,True,0,0.0,22,44,1580,14,59,4658
2103789662,12520,Dong Yu,2022,True,0,0.0,69,152,10475,43,372,31679
2607944759,15508,Donn B. Parker,2001,True,0,0.0,12,43,901,11,46,922
2054682710,12449,Dorin Comaniciu,2017,True,0,0.0,70,317,27771,50,650,35917
2357457453,12849,Dorothy E. Denning,1995,True,0,0.0,33,106,11811,32,135,12315
2307956062,12824,Douglas B. Terry,2008,True,0,0.0,38,78,6064,26,137,12930
2157490056,15308,Douglas C. Burger,2010,True,0,0.0,24,103,898,16,169,2154
2149828693,13502,Douglas E. Comer,2000,True,0,0.0,27,223,5675,24,257,6514
678127074,13513,Dragomir R. Radev,2015,True,0,0.0,59,192,11609,50,300,15993
2237883256,13452,Ed H. Chi,2022,True,0,0.0,61,174,10274,45,344,15113
2167811012,13628,Edith Cohen,2017,True,0,0.0,44,174,6629,43,203,9240
2462175395,15356,Edmund Clarke,1998,True,0,0.0,26,106,1353,19,172,2284
2129477832,12083,Edmund M. Clarke,0,True,0,0.0,89,315,45984,75,407,55163
2670407451,13687,Edouard Bugnion,2017,True,0,0.0,25,52,3805,22,67,5466
2137842401,11843,Edsger W. Dijkstra,1994,True,0,0.0,39,240,37389,38,251,38667
2086686599,13295,Edward A. Feigenbaum,2007,True,0,0.0,36,114,5186,29,196,6974
2159046469,13121,Edward A. Fox,0,True,0,0.0,48,351,5764,36,589,11120
2307951894,13865,Edward M. Reingold,1996,True,0,0.0,24,52,2369,17,107,7038
234653941,13325,Edward W. Felten,0,True,0,0.0,52,110,7283,40,153,11232
2419965122,13625,Edward Y. Chang,2021,True,0,0.0,53,248,6360,44,364,11907
2139423477,13307,Elad Hazan,2021,True,0,0.0,47,169,5617,38,231,14789
697582,13678,Elaine J. Weyuker,0,True,0,0.0,44,75,5850,32,164,9185
1735009869,13881,Elchanan Mossel,2021,True,0,0.0,51,202,5265,43,403,9190
2170777979,13907,Elena Ferrari,2019,True,0,0.0,42,142,1847,23,377,8249
265232414,13347,Eli Upfal,2005,True,0,0.0,51,112,2901,26,298,12568
2656542640,16893,Eliot Moss,2007,True,0,0.0,5,9,158,2,15,240
717547165,12683,Elisa Bertino,2003,True,0,0.0,82,864,20456,71,1281,30306
176939268,14752,Elizabeth Belding,2018,True,0,0.0,31,124,3183,28,160,3703
18171182,13500,Elizabeth D. Mynatt,2015,True,0,0.0,49,126,5257,37,245,10922
730947879,14010,Elizabeth F. Churchill,0,True,0,0.0,50,195,4584,37,373,8108
2047986224,13055,Ellen M. Voorhees,2018,True,0,0.0,62,122,11491,51,187,15335
2068860363,13383,Ellen Zegura,2013,True,0,0.0,44,151,8612,37,231,11873
2139390771,16865,Eric A. Weiss,1994,True,0,0.0,8,9,103,4,50,337
2091164281,14721,Eric Allender,2006,True,0,0.0,32,214,2790,28,235,3394
2311152712,15438,Eric Grimson,2014,True,0,0.0,19,19,485,9,42,2063
1970391018,12092,Eric Horvitz,2014,True,0,0.0,125,545,29846,95,1062,56956
582660059,13399,Erol Gelenbe,2001,True,0,0.0,69,484,13374,63,625,16877
2646945500,16374,Erwin Engeler,1995,True,0,0.0,10,52,484,10,52,484
171783842,13209,Eugene H. Spafford,1998,True,0,0.0,48,157,6430,37,230,9880
1804802447,13843,Evgeniy Gabrilovich,2021,True,0,0.0,42,40,4090,17,152,11502
2002204972,16146,Faith Ellen,2014,True,0,0.0,15,35,502,10,76,870
270906047,13493,Farinaz Koushanfar,2022,True,0,0.0,53,242,6977,43,335,14008
2122982230,13386,Farnam Jahanian,2009,True,0,0.0,47,109,8615,42,136,9551
2427015238,18324,Fei-Fei Li,2018,True,0,0.0,7,5,118,4,12,227
2472728339,14366,Feifei Li,2021,True,0,0.0,38,101,3255,29,201,6105
2048198971,14213,Fernando J. Corbató,0,True,0,0.0,9,24,762,8,26,772
2291088731,12169,Fernando Pereira,2010,True,0,0.0,72,109,11769,41,238,39489
2248192384,13535,Filippo Menczer,2020,True,0,0.0,64,178,9480,47,289,18152
2022488008,14829,Foto N. Afrati,0,True,0,0.0,27,151,2742,26,162,2909
2052618510,13876,Francine Berman,2000,True,0,0.0,38,86,4981,30,122,6863
2012531759,12810,Franco P. Preparata,1995,True,0,0.0,46,128,11178,33,232,15467
2320903377,16783,Frank L. Friedman,1994,True,0,0.0,7,23,120,6,32,258
2107119837,14000,Frank Mueller,2018,True,0,0.0,42,211,4416,36,297,7926
114048148,13919,Frank Pfenning,2015,True,0,0.0,52,181,6223,41,306,10973
